category_name,channel_id
Entertainment,UCnM02drQP-dF7WMgtJHR4Xw
Music,UC9SVhrnsGxWwiBRWT9c7Ozw
People & Blogs,UC_DVkYrg5uDDEjLHx4bStig
Howto & Style,UCvM1hVcRJmVWDtATYarC0KA
People & Blogs,UC7wsSj9925qf5EpfMxHEmKw
Entertainment,UCmmG1PC3Mtyx1KHJfJVGIpQ
Comedy,UCwtnkRZcvL4bfopzJ-Von8Q
Entertainment,UCLbyJSPEe2lx3jY-G0CFR3g
Music,UCWACD_NdQo00BhutSXMKa-w
Entertainment,UCP1iRaFlS5EYjJBryFV9JPw
Gaming,UCrkfdiZ4pF3f5waQaJtjXew
Entertainment,UCUPD0jQo-EP0B1Nf4uzeIMA
Entertainment,UCxAICW_LdkfFYwTqTHHE0vg
Howto & Style,UC9PgszLOAWhQC6orYejcJlw
Music,UCXIyz409s7bNWVcM-vjfdVA
Entertainment,UCAtZ8IT8JSY0W8ecOmtYOdw
Sports,UCWV3obpZVGgJ3j9FVhEjF2Q
Gaming,UCvQczq3aHiHRBGEx-BKdrcg
Entertainment,UCMsgXPD3wzzt8RxHJmXH7hQ
Channel Trailer:,UCBMvWaA97BAegvJ_Hz6Vwuw
Entertainment,UCdC0An4ZPNr_YiFiYoVbwaw
Music,UChpJbg7zMbi5jx9Gdjaxa9g
Comedy,UClWD8su9Sk6GzZDwy9zs3_w
Science & Technology,UC06E4Y_-ybJgBUMtXx8uNNw
Music,UCz9yS18zJGQObwUL_K-ICnw
Entertainment,UChlO3V1jOxk5qOXHNxiLqyw
Comedy,UCzzbaQY1nPim5yroAjtXRTw
Entertainment,UClyA28-01x4z60eWQ2kiNbA
Education,UCpaMmuG2YE88n4XX8zbliQg
Science & Technology,UCQlGBspQdj17WOPBQMT1k9A
Film and Animation,UCR1c65UsjpaVgcLKa7eM1tg
Entertainment,UCZOnSuO8tWFXLp8a828lgtA
Entertainment,UCyU0H_poeSOraMD2y9Vku6A
Music,UCnSqxrSfo1sK4WZ7nBpYW1Q
Entertainment,UCnm_vYgguleXm0FL4F2vejg
Music,UCJgPnkjLwGgbzfbaeJvBlVQ
Entertainment,UCqRxWQHFyjoLGuMTPqXdb9g
Comedy,UCovLyuOCfHLOPP8Jwc3aZoA
Film and Animation,UCKQKIY2YlI4L5QVg7hhfjrQ
Comedy,UCz7iJPVTBGX6DNO1RNI2Fcg
Entertainment,UCR6g32TTJcIRwn71M9lPd-g
Education,UCP9nQIE4mBLSu2nvLDZJZWg
News & Politics,UCZaT_X_mc0BI-djXOlfhqWQ
People & Blogs,UCMgQwzHQrefJYo5GTIvhV0w
Gaming,UCoyaxd5LQSuP4ChkxK0pnZQ
